Unit Serial No : Xe_Mono_Cal
Integration Time : 2 ms
Time Average: 15
Binning Average: 10
FFT Smoothing: 10%
Project Name : Project Name
Sample Name : 0068
Measurement No : 1
Measurement Time : 11/11/2024   12:00:00

Pixel	Wavelength(nm)	Wavenumber(1/cm)	Intensity(Counts)
1    	171.7139      	58236.3993    	1173    
2    	172.0962      	58107.0281    	1175    
3    	172.4786      	57978.2150    	1178    
4    	172.8610      	57849.9615    	1179    
5    	173.2434      	57722.2641    	1180    
6    	173.6258      	57595.1190    	1185    
7    	174.0083      	57468.5178    	1185    
8    	174.3908      	57342.4618    	1184    
9    	174.7734      	57216.9476    	1183    
10   	175.1560      	57091.9668    	1183    
11   	175.5386      	56967.5258    	1183    
12   	175.9213      	56843.6064    	1183    
13   	176.3040      	56720.2201    	1184    
14   	176.6867      	56597.3536    	1185    
15   	177.0695      	56475.0085    	1190    
16   	177.4523      	56353.1815    	1192    
17   	177.8351      	56231.8645    	1193    
18   	178.2180      	56111.0591    	1193    
19   	178.6009      	55990.7621    	1193    
20   	178.9838      	55870.9703    	1193    
21   	179.3668      	55751.6757    	1193    
22   	179.7498      	55632.8800    	1192    
23   	180.1329      	55514.5802    	1192    
24   	180.5159      	55396.7683    	1191    
25   	180.8991      	55279.4461    	1192    
26   	181.2822      	55162.6104    	1195    
27   	181.6654      	55046.2538    	1191    
28   	182.0486      	54930.3823    	1191    
29   	182.4319      	54814.9840    	1191    
30   	182.8152      	54700.0557    	1191    
31   	183.1985      	54585.6038    	1190    
32   	183.5818      	54471.6163    	1187    
33   	183.9652      	54358.0949    	1184    
34   	184.3487      	54245.0322    	1183    
35   	184.7321      	54132.4298    	1182    
36   	185.1156      	54020.2851    	1181    
37   	185.4992      	53908.5953    	1181    
38   	185.8828      	53797.3530    	1181    
39   	186.2664      	53686.5601    	1181    
40   	186.6500      	53576.2139    	1182    
41   	187.0337      	53466.3116    	1182    
42   	187.4174      	53356.8463    	1182    
43   	187.8011      	53247.8196    	1182    
44   	188.1849      	53139.2290    	1180    
45   	188.5687      	53031.0675    	1180    
46   	188.9526      	52923.3368    	1183    
47   	189.3364      	52816.0345    	1181    
48   	189.7204      	52709.1579    	1182    
49   	190.1043      	52602.7003    	1182    
50   	190.4883      	52496.6635    	1183    
51   	190.8723      	52391.0449    	1184    
52   	191.2564      	52285.8380    	1184    
53   	191.6405      	52181.0444    	1187    
54   	192.0246      	52076.6618    	1188    
55   	192.4088      	51972.6877    	1188    
56   	192.7930      	51869.1156    	1187    
57   	193.1772      	51765.9474    	1186    
58   	193.5614      	51663.1806    	1186    
59   	193.9457      	51560.8129    	1186    
60   	194.3301      	51458.8380    	1186    
61   	194.7144      	51357.2575    	1187    
62   	195.0988      	51256.0693    	1186    
63   	195.4833      	51155.2671    	1186    
64   	195.8678      	51054.8526    	1187    
65   	196.2523      	50954.8237    	1186    
66   	196.6368      	50855.1781    	1185    
67   	197.0214      	50755.9096    	1181    
68   	197.4060      	50657.0201    	1180    
69   	197.7906      	50558.5073    	1183    
70   	198.1753      	50460.3654    	1184    
71   	198.5601      	50362.5959    	1185    
72   	198.9448      	50265.1969    	1184    
73   	199.3296      	50168.1662    	1183    
74   	199.7144      	50071.4980    	1183    
75   	200.0993      	49975.1939    	1182    
76   	200.4842      	49879.2520    	1182    
77   	200.8691      	49783.6701    	1181    
78   	201.2540      	49688.4426    	1180    
79   	201.6390      	49593.5712    	1179    
80   	202.0241      	49499.0540    	1179    
81   	202.4091      	49404.8851    	1180    
82   	202.7942      	49311.0701    	1180    
83   	203.1794      	49217.5997    	1181    
84   	203.5645      	49124.4719    	1185    
85   	203.9497      	49031.6922    	1186    
86   	204.3350      	48939.2513    	1187    
87   	204.7202      	48847.1510    	1187    
88   	205.1055      	48755.3859    	1186    
89   	205.4909      	48663.9613    	1184    
90   	205.8763      	48572.8681    	1178    
91   	206.2617      	48482.1046    	1177    
92   	206.6471      	48391.6760    	1176    
93   	207.0326      	48301.5735    	1178    
94   	207.4181      	48211.7988    	1181    
95   	207.8036      	48122.3501    	1182    
96   	208.1892      	48033.2222    	1183    
97   	208.5748      	47944.4203    	1185    
98   	208.9605      	47855.9356    	1186    
99   	209.3462      	47767.7666    	1187    
100  	209.7319      	47679.9183    	1187    
101  	210.1177      	47592.3822    	1187    
102  	210.5034      	47505.1600    	1187    
103  	210.8893      	47418.2466    	1187    
104  	211.2751      	47331.6439    	1188    
105  	211.6610      	47245.3501    	1184    
106  	212.0470      	47159.3636    	1184    
107  	212.4329      	47073.6828    	1189    
108  	212.8189      	46988.3026    	1190    
109  	213.2050      	46903.2249    	1191    
110  	213.5910      	46818.4480    	1190    
111  	213.9771      	46733.9670    	1189    
112  	214.3633      	46649.7871    	1188    
113  	214.7494      	46565.8966    	1189    
114  	215.1356      	46482.3040    	1189    
115  	215.5219      	46399.0044    	1188    
116  	215.9081      	46315.9930    	1188    
117  	216.2944      	46233.2716    	1188    
118  	216.6808      	46150.8354    	1188    
119  	217.0672      	46068.6894    	1188    
120  	217.4536      	45986.8257    	1188    
121  	217.8400      	45905.2459    	1190    
122  	218.2265      	45823.9455    	1194    
123  	218.6130      	45742.9293    	1193    
124  	218.9996      	45662.1895    	1192    
125  	219.3862      	45581.7280    	1192    
126  	219.7728      	45501.5400    	1193    
127  	220.1594      	45421.6274    	1196    
128  	220.5461      	45341.9886    	1192    
129  	220.9328      	45262.6225    	1192    
130  	221.3196      	45183.5274    	1192    
131  	221.7064      	45104.6990    	1195    
132  	222.0932      	45026.1389    	1196    
133  	222.4801      	44947.8459    	1196    
134  	222.8670      	44869.8155    	1196    
135  	223.2539      	44792.0525    	1194    
136  	223.6409      	44714.5494    	1194    
137  	224.0279      	44637.3049    	1192    
138  	224.4149      	44560.3238    	1192    
139  	224.8020      	44483.5987    	1193    
140  	225.1891      	44407.1313    	1194    
141  	225.5762      	44330.9204    	1194    
142  	225.9634      	44254.9617    	1195    
143  	226.3506      	44179.2568    	1191    
144  	226.7378      	44103.8046    	1192    
145  	227.1251      	44028.6038    	1191    
146  	227.5124      	43953.6531    	1190    
147  	227.8997      	43878.9483    	1191    
148  	228.2871      	43804.4912    	1185    
149  	228.6745      	43730.2776    	1185    
150  	229.0620      	43656.3121    	1184    
151  	229.4494      	43582.5877    	1184    
152  	229.8369      	43509.1061    	1185    
153  	230.2245      	43435.8661    	1184    
154  	230.6121      	43362.8637    	1183    
155  	230.9997      	43290.1005    	1182    
156  	231.3873      	43217.5754    	1183    
157  	231.7750      	43145.2872    	1183    
158  	232.1628      	43073.2320    	1183    
159  	232.5505      	43001.4142    	1182    
160  	232.9383      	42929.8271    	1180    
161  	233.3261      	42858.4695    	1180    
162  	233.7140      	42787.3459    	1181    
163  	234.1019      	42716.4497    	1180    
164  	234.4898      	42645.7824    	1181    
165  	234.8777      	42575.3403    	1184    
166  	235.2657      	42505.1278    	1186    
167  	235.6538      	42435.1382    	1186    
168  	236.0418      	42365.3733    	1185    
169  	236.4299      	42295.8319    	1185    
170  	236.8181      	42226.5103    	1183    
171  	237.2062      	42157.4101    	1183    
172  	237.5944      	42088.5303    	1184    
173  	237.9827      	42019.8698    	1183    
174  	238.3709      	41951.4276    	1186    
175  	238.7592      	41883.2000    	1189    
176  	239.1476      	41815.1886    	1190    
177  	239.5359      	41747.3923    	1190    
178  	239.9243      	41679.8077    	1191    
179  	240.3128      	41612.4362    	1191    
180  	240.7012      	41545.2769    	1191    
181  	241.0898      	41478.3288    	1191    
182  	241.4783      	41411.5908    	1191    
183  	241.8669      	41345.0595    	1189    
184  	242.2555      	41278.7363    	1189    
185  	242.6441      	41212.6205    	1192    
186  	243.0328      	41146.7083    	1188    
187  	243.4215      	41081.0041    	1188    
188  	243.8103      	41015.5017    	1188    
189  	244.1991      	40950.2001    	1188    
190  	244.5879      	40885.1036    	1189    
191  	244.9767      	40820.2061    	1187    
192  	245.3656      	40755.5092    	1185    
193  	245.7545      	40691.0121    	1183    
194  	246.1435      	40626.7137    	1182    
195  	246.5325      	40562.6106    	1182    
196  	246.9215      	40498.7071    	1182    
197  	247.3105      	40434.9946    	1182    
198  	247.6996      	40371.4797    	1183    
199  	248.0887      	40308.1591    	1184    
200  	248.4779      	40245.0294    	1185    
201  	248.8671      	40182.0923    	1184    
202  	249.2563      	40119.3443    	1185    
203  	249.6456      	40056.7895    	1189    
204  	250.0349      	39994.4222    	1190    
205  	250.4242      	39932.2439    	1189    
206  	250.8136      	39870.2538    	1185    
207  	251.2030      	39808.4486    	1185    
208  	251.5924      	39746.8323    	1185    
209  	251.9818      	39685.3992    	1185    
210  	252.3713      	39624.1510    	1186    
211  	252.7609      	39563.0844    	1185    
212  	253.1504      	39502.2033    	1189    
213  	253.5400      	39441.5022    	1190    
214  	253.9297      	39380.9826    	1191    
215  	254.3194      	39320.6414    	1191    
216  	254.7090      	39260.4824    	1191    
217  	255.0988      	39200.5002    	1190    
